username,review,rating,date,Angry,Haha,Like,Love,Sad,Wow,gender,location
samir.el.7,complètement nullllllllllllllllllllllllllllllllllllllllllllllllllllll ,1,2017-11-25 10:23:00,0,0,0,0,0,0,Male,Meknes
samir.karim.98478672,Mega ventes flash est une mensonge ,1,2017-11-24 00:15:00,0,0,0,0,0,0,Male,"Kenitra, Morocco"
samir.km.9,C est de l arnaque vous ne rembourser jamais les gens ,1,2017-11-30 14:13:00,0,0,1,0,0,0,Male,Marrakech
samir.moutawakil.94,jumia c est de l arnaque tfoooooooooooooooooooooo ,1,2017-11-24 15:35:00,0,0,1,0,0,0,Male,"Agadir, Morocco"
Samiro.net,fack you jumia  fack you jumia  fack you jumia  fack you jumia ,1,2017-11-25 01:22:00,0,0,0,0,0,0,Male,"Oudja, Oujda, Morocco"
samlali.hamza,It s a shame that a big company like urs is doing this kind of work  lying at customers     U should just close,1,2017-11-25 12:50:00,0,0,3,0,0,0,Male,"Aglou, Tiznit, Morocco"
samo.sam.1420354,Vraiment vous êtes                ,1,2017-11-24 21:13:00,0,1,0,0,0,0,Male,Temara
samysouhail,المعنى الحقيقي لـ  بلاك فري إخان تايتمشى على رجليه    ,1,2017-11-24 01:15:00,0,0,4,0,0,0,Male,"Rabat, Morocco"
sanae.chehada,La vente flash franchement c est de l arnaque  Ça n existe pas que du mensenge   Aujourd hui je me assurer de ça ,1,2017-11-17 00:29:00,0,0,1,0,0,0,Female,"Tangier, Morocco"
sanae.sanoua.54584,quel est le temps que vous avez partager infinix hot 3   et merci d avant ,3,2017-11-16 12:07:00,0,0,0,0,0,0,Female,"New Fes, Fès, Morocco"
sanae.zekri.963,Khdit 2 smart cover infinix qualite nulle w machi smart du tt b7al cover dial 20 dh ,1,2017-11-02 17:00:00,0,0,1,0,0,0,Female,"Rabat, Morocco"
sana.sanaa.1671,Publicité mensongère  Fake black friday ,1,2017-11-24 21:12:00,0,0,0,0,0,0,Female,Sousse
saouiki.fouad,Im trying all day to make a contact with you but all the numbers are busy  I ve tried many times  bad service  And those blackfriday products they disappear in just a second   Not a minute  ,1,2017-11-23 13:34:00,0,0,2,0,0,0,Male,"Tangier, Morocco"
sara.essoumati,Y a pas de BlackFriday que des mensonges  En plus les produits sont de mauvaise qualité,1,2017-11-24 15:04:00,0,0,0,0,0,0,Female,N/A
sarah.first1,جوميا هي المرادف الجديد للخرا      مع احتراماتي لل           ,1,2017-11-24 00:55:00,0,0,2,0,0,0,Female,Marrakech
sarah.gagi,Vous êtes des arnaqueurs   Vous êtes nuls     000000 ,1,2017-11-25 17:03:00,0,0,0,0,0,0,Female,"Menara, Marrakech, Morocco"
sarah.sasa.gss.16,Votree black friday a la con vs le laissez chez vous ,1,2017-11-24 00:07:00,0,0,2,0,0,0,Female,"Casablanca, Morocco"
sara.shiri.54,Ikkss SQ SQ li l Jr   Happy Birthday                                See More ,3,2017-11-09 23:42:00,0,0,0,0,0,0,Female,"Rabat, Morocco"
sara.yassari.1,Kdoob blokito site bal3anii bach hta wahd maychre khsserto bzf bnadem ,1,2017-11-24 01:32:00,0,0,0,0,0,0,Female,N/A
sarra.baali,Lmochkila ila khditi chi article rkhiss katkhelless 3la livraison dialo htal le double  bhal des ballerines b 25 dh p les frais de livraison 5O dh  bezzaf 3awed,3,2017-11-18 00:26:00,0,0,8,0,0,0,Female,"Casablanca, Morocco"
sasa.kaka.775,Professionnel tjr continué    ,5,2017-11-22 14:33:00,0,0,0,0,0,0,Male,"Marseille, France"
sase.nara,Commande 10 jour ohia en cours de livraison dart commande f ali express wslat odial jumia mazala,1,2017-11-03 17:48:00,0,0,1,0,0,0,Female,"Agadir, Morocco"
satan.thebiker,لينعلطبنمك ,1,2017-11-24 04:31:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
saydi.fatimaezzahra,De la pure arnaque  honte à vous ,1,2017-11-28 00:48:00,0,0,0,0,0,0,N/A,N/A
sbnchikh,الضحك على الدقون واستغلال الناس ,2,2017-11-24 00:25:00,0,0,0,0,0,0,Male,N/A
sbr0k3r,Que du pompers pour le blackfriday fuck u guys   ,1,2017-11-24 00:57:00,0,0,0,0,0,0,Male,El Jadida
scofiled.terry,nssssabaa kdabaaaaaaa ka dhako alinaaa signaler ,1,2017-11-24 13:32:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
sel.waa.1,Arnaqueur                        ,1,2017-11-25 14:59:00,0,0,0,0,0,0,N/A,N/A
serena.khawla,Vous ne méritez même pas cette étoile ,1,2017-11-25 12:07:00,0,0,0,0,0,0,N/A,N/A
ShinAngyo,Doing a great job   keep up the good work ,5,2017-11-01 09:12:00,0,0,0,0,0,0,Male,N/A
sidijoli,Je déteste c est de l arnaque ,1,2017-11-25 22:09:00,0,0,0,0,0,0,Male,N/A
sidikayd,إرحلللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللللل ,1,2017-11-26 15:02:00,0,0,0,0,0,0,Male,Guelmim
sidimohamed.benalem,كنت اتصل بكم في رقم 0 522456700 لكي استفسر لكن لااجبة ,1,2017-11-30 12:07:00,0,0,0,0,0,0,Male,"Oudja, Oujda, Morocco"
sigmand.freud.5,النهار الكبير كذبة  الشركة قامت بدجة اعلامية من اجل تحقيق الشهرة للشركة ومن اجل فرض تحميل التطبيق عبر النصب على المستهلكين وايهامهم بمنتوجات غير متاحة وبأتمنة خيالية  طبقوا بالحرف الغاية تبرر الوسيلة ,1,2017-11-24 21:40:00,0,0,2,0,0,0,Male,Imintanoute
siham.alkihal,C nul c est de l arnaque katfalaw 3la nass ,1,2017-11-24 00:31:00,0,0,2,0,0,0,Female,"Casablanca, Morocco"
siham.gacem,Vous êtes des grand arnaquer    ,1,2017-11-25 11:13:00,0,0,0,0,0,0,Female,N/A
siham.ikhmim.1,Jumia fait de la publicité mensongère   Qui est puni par la loi   Les consommateurs ne sont pas dupes   J espère que tt les personnes qui ont été arnaqués vont boycotter jumia  Désabonnez Vous   Et signalez massivement tt ce qui est jumia  ,1,2017-11-29 11:27:00,0,0,5,0,0,0,Female,N/A
simartraining1,oui une mauvaise compagne de black friday hh vous croyez les réseau sociale vous laisse travaillé après,1,2017-12-01 00:07:00,0,0,0,0,0,0,N/A,"Agadir, Morocco"
simo.alfix,حيدو جيم نوريوليهوم لبلان د 100 درهم ولاد لحرام ,1,2017-11-29 13:12:00,0,0,0,0,0,0,Male,Meknes
simo.benjelloun.148,Des arnaqueurs professionnels ,1,2017-11-24 00:29:00,0,0,1,0,0,0,Male,"Fez, Morocco"
simo.elasraoui.5,Mouvaise oraginsation c est un site de markting 0  FUCKJUMIAMAROC ,1,2017-11-24 00:47:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
simo.elbkir,Jumia              ,5,2017-11-25 16:01:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
simoerkich,9awlbtoni                         ,1,2017-11-24 00:44:00,0,0,0,0,0,0,Male,Kelaa des Srarhna
simo.fajri.7,دون المستوى  يلزمكم الكثير والكثير من العمل والمهنية   ,1,2017-11-25 00:24:00,0,0,1,0,0,0,Male,Beni Mellal
simo.flwo.3,wa ghir nsaba hado nasbo 3liya 3andkom ti9o fihom rah kat komndi haja o kay sifto lik ghir zbal jumia bsa7tkom nsabto 3liya walkin 3and lah ghadi nt7asbo o trado liya flosi,1,2017-11-28 16:25:00,0,0,0,0,0,0,Male,Marrakech
simohamed.aboumouslim,kdoubbb makatsyaha9ouch hta hdk najma ,1,2017-11-25 12:32:00,0,0,0,0,0,0,Male,N/A
simohamed.lamdira,Vente en noir sans facture sans garantie ,1,2017-11-29 23:14:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
simo.jad.slaoui,Nssaba ô kdaba 7choma 3likoum ,1,2017-11-24 16:34:00,0,0,0,0,0,0,Male,Salé
simokenshiro,                     scammers ,1,2017-11-25 15:30:00,0,0,0,0,0,0,Male,Meknes
simo.maghribillionaire,موقع ينفق المال و المجهود من اجل الدعاية للكذب و النصب على المستهلك المغربي     طريقة عملهم غير احترافية على الاطلاق     حتى مفهوم البلاك فرايداي اخدوه من الغرب بشكل سليم و اضافو له لمسة النصب و الجشع المحلية الى ان افسدوه في عقلية المستهلك    خلاصة الامر     لا فرق بينهم و بين من المجرم الذي يعترض سبيل المارة في الشارع و يحاول سرقتهم       نصاااااااابة        طلعتي نصااااااابة     ,1,2017-11-25 00:55:00,0,0,0,0,0,0,Male,Taroudant
simo.saliha,Arnaque ce jumia  5 étoils 9ila fi 7a9kom ,1,2017-11-29 22:39:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
simo.seoe,j en ai marre des pub mensongères ,1,2017-11-17 11:35:00,0,0,2,0,0,0,Male,"Casablanca, Morocco"
simou.yagami,Le site num 1 f lkdoub o les prix li kaydiro ghla mn li kayn f les marchés 3adyin ,1,2017-11-24 03:09:00,0,0,0,0,0,0,Male,N/A
simo.valentino.1,كذابة أولاد القاف تاطمعو عباد الله وشي ماكاين كتزيدو فالثمن والجودة 00000 ,1,2017-11-24 03:41:00,0,0,0,0,0,0,Male,"Kandahar, Afghanistan"
simo.zana.5,بصراحة موقع مغربي جميل يوصل لك طلباتك الى باب بيتك ,5,2017-11-21 09:21:00,0,0,1,0,0,0,Male,"Tangier, Morocco"
sisinb,Jumia was a big scam  Stopped ordering from them   You see why I don t trust Jumia discounts   Thank you Aliexpress  Ebay  Amazon  Gearbest   ,1,2017-11-25 11:35:00,0,0,0,0,0,0,Male,"Tucson, Arizona"
sjihad,Bande de voleurs et d escrocs  BLACK wjahkom limakayhchamch machi black friday   hadchi khaliwh lmaliih likaykhedmo blma39ol   rba3t nessaba,1,2017-11-24 22:46:00,0,0,0,0,0,0,N/A,N/A
Smaili.zyneb,De la merde   Des escrocs et arnaqueurs a ÉVITER   ,1,2017-11-24 00:35:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
smernissi2,N importe quoi   c est juste des arnaqueurs   vous êtes pas capable pour un black friday pour vrai laissé le tranquil   suck,1,2017-11-24 23:45:00,0,0,5,0,0,0,N/A,Marrakech
smili.croiatia,        je suis dégoutée ,1,2017-11-24 11:50:00,0,0,3,0,0,0,Female,"Casablanca, Morocco"
smoleur,tout simplement des voleurs   il fallait être plus intelligent et ne pas se mettre dans cette situation  je retire ma confiance,1,2017-11-26 03:16:00,0,0,2,0,0,0,Male,N/A
sofia.coincidence,Du n importe quoi sale arnaqueurs manque de professionnalisme  d organisation  pas de mis a jours en temps réel  instant T   ça coupe tout le temps et au final on se retrouve avec un panier plein d articles en rupture de stock,1,2017-11-24 01:07:00,0,0,3,0,0,0,Female,"Casablanca, Morocco"
sofiane.sabri97,nice nice nice nice nice nice nice nice very nice ,5,2017-11-22 14:17:00,0,0,0,0,0,0,Male,"Benguerir, El Kelaa Des Sraghna, Morocco"
sofitta36,Nul   nul   nul   nul   nul   nul ,1,2017-11-22 12:36:00,0,0,0,0,0,0,Female,Meknes
sonia.sun.3557,C est honteux de parler de black friday en mettant HS le serveur et 10 min plus tard comme par hasard tous les articles sont vendus,1,2017-11-24 00:21:00,0,0,3,0,0,0,Female,"Casablanca, Morocco"
sophia.ezzine,Black friday   Arnaque friday avec vous   ,1,2017-11-25 11:49:00,0,0,0,0,0,0,Female,"Rabat, Morocco"
sophia.ouakrim,Il fut un temps où j étais fière qu un site marocain comme Jumia existe  Mais là oulah par où commencer     Du retard en ce qui concerne la livraison  Un livreur qui ne répond même plus au téléphone et vous sort des excuses à deux balles par la suite  Des articles qui ne corespondent pas le moins du monde à la description  Et pour couronner le tout  un service client qui est supposé nous éclairer mais qui ne répond JAMAIS      See More ,1,2017-12-04 11:45:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
souad.harrar.1,ja passe 1 seule commande pas de repance et apres 1 somaine je viens de recevoir sms comme quoi ils ont annule la commande je comprends pas pk n importe quoi,1,2017-11-09 15:28:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
souad.tazi.75,0,1,2017-11-25 22:55:00,0,0,0,0,0,0,N/A,N/A
soufiane.achoua,Des arnaqueurs  black Friday 8a derbat 00 00 site tebloka dayrinha bel3ani ,1,2017-11-24 10:14:00,0,0,0,0,0,0,Male,Tétouan
soufiane.ait.507,ماكنتش باغي نتكلم على الموضوع ولكن بعد ما شفت كثرة القيل والقال قلت معا راسي حتى انا نقول        انا صراحة لا الوم شركة 0 Likeجوميا0 Like لعملية النصب الي دارت  علاش  اولا العروض الي كانت دايرة شيء غير واقعي يعني مستحيل تطبقوا شي شركة فالعالم  لان مبدأ البيع والعروض كيكون مربوط بعدة عوامل من بينها 0 Likeالكوست0 Like  بمعنى ان الشركات الي كتقوم بعروض خيالية كتراعي مبدأ تكلفة المنتج  وفي حالة تصفية المخزون تقدر تبيع المنتوج بسعر التكلفة  يعني كتحسب عليك السعر باش شرات وتزيد عليه الشحن والموظفين وا    See More ,1,2017-11-27 01:13:00,0,0,0,0,0,0,Male,"New York, New York"
soufiane.bouaaoui,c merdique comme black    on se foue des clients ,1,2017-11-24 00:17:00,0,0,0,0,0,0,Male,Marrakech
soufiane.elmegdani,Nulllllllllllllllllllllllllllll ,1,2017-11-18 02:16:00,0,0,0,1,0,0,Male,"Paris, France"
soufiane.ghalami,نصابة كذابة محتالة ,1,2017-11-25 16:23:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
soufiane.habbou,Mkheliyine les couches      blaaaackkk KHRAAAY dayyy    ,1,2017-11-24 00:37:00,0,0,2,0,0,0,Male,N/A
soufiane.intaj,Faux black fr                      ,1,2017-11-24 00:27:00,0,0,0,0,0,0,Male,Dunkerque
soufiane.latifi,Malheureusement  vous prenez les gens pour des cons   Votre arnaque est trop facile  Si je suis vous je disparais de la toile le plus tôt possible  Black Friday    Mon Q oui   ,1,2017-11-25 14:14:00,0,0,0,0,0,0,Male,"Manila, Philippines"
soufianemed,Des   c est de l arnaque ,1,2017-11-24 14:32:00,0,0,0,0,0,0,Male,N/A
Soufiane.moustafid,Arnaque   publicité mensongère ,1,2017-11-26 22:27:00,0,0,0,0,0,0,Male,"New Fes, Fès, Morocco"
soufianeounida17,Not good enough bad quality for not a really good price    ,1,2017-11-25 11:01:00,0,0,0,0,0,0,Male,Marrakech
soufiane.zegoudi,                  ,1,2017-11-24 01:10:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
soufian.jhonas,Perte totale de crédibilité malheureusement  ,1,2017-11-24 13:19:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
soufitekhatib,Bonne sevice                     ,5,2017-11-21 14:56:00,0,0,0,0,0,0,Male,Meknes
SOUHI.ABDELKHALEK,Des arnaqueurs pas plus mauvais image de e commerce marocain ,1,2017-11-30 23:58:00,0,0,0,0,0,0,Male,Meknes
soukaina.ben.359,Une étoile c est encore trop      C est de l arnaque kdoub o chefra 3ayb bayn ,1,2017-11-24 00:35:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
soukaina.moussalli.1,Que des monteures    en Black Friday ,1,2017-11-24 00:24:00,0,0,0,0,0,0,Female,N/A
soukaina.sousou.940,Black friday n est rien qu une pub mensongère malheureusement ,1,2017-11-24 08:55:00,0,0,0,0,0,0,Female,Rabat-Salé-Zemmour-Zaer
souk.simo.1,top top top top toooooooooooooop ,5,2017-11-14 23:12:00,0,0,0,0,0,0,Male,"Agadir, Morocco"
soulaiman.elhambali.37,Jumia bravo so9 momtaz kan3tih ahamiya bzaf Atmina monasiba ,5,2017-11-04 20:29:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
sousou.marina.14,Salu je veux annuler ma commande  306877276 ,2,2017-11-24 19:40:00,0,0,1,0,0,0,N/A,"New Fes, Fès, Morocco"
soussi.tizirte,           أكفس موقع للشراء عبر الأنترنت ,1,2017-11-24 21:50:00,0,0,0,0,0,0,Male,"Agadir, Marrakech, Morocco"
stafa.bouda,n importe koi     je vous maudit ,1,2017-11-24 19:57:00,0,0,1,0,0,0,Male,"Fez, Morocco"
stephan.guillaume.7106,j ai commander  plusieurs affaires et j ai suis content ,3,2017-11-17 13:08:00,0,0,0,0,0,0,Male,Salé
stephan.guillaume.73,j ai acheté plusieur affaires chez vous et pas a me plaindre ,4,2017-11-24 14:49:00,0,0,1,0,0,0,Male,"Bois-Et-Borsu, Liege, Belgium"
swerfa,Tout c est de la merde surtout le black arnaque ou tu ne peux rien acheter c est bien ça,1,2017-11-24 00:27:00,0,0,5,0,0,0,Male,N/A
tabianboro,السلام عليكم وعيد مبارك الشركة ومنتوجاتها جيدة ولكن المشكل هو الضريبة على القيمة المظافة 25 في المائة كثيرة زيادة علي غلاء النقل ,3,2017-11-30 07:11:00,0,0,0,0,0,0,Male,N/A
tafdalt,اليوم تاكدت بلي الموقع فيه غا النصابة ,1,2017-11-24 00:35:00,0,0,0,0,0,0,Male,"Kenitra, Morocco"
taha.megrini,shffara et merci                                     ,1,2017-11-25 23:23:00,0,0,0,0,0,0,Male,Meknes
taha.meknassi.37,jumia que j aime ,5,2017-11-12 10:36:00,0,0,0,0,0,0,Male,Meknes
tahar.hajji.5,je vous aime les meilleures promo ,5,2017-11-23 21:40:00,0,0,0,0,0,0,Male,"Kenitra, Morocco"
tahar.zaimfilali,اكبر اولاد الكلب تفو علبكم ولكن كاين ما احسن superdeal و hmizate معقولين كاين كاين ما كاينش ما كاينش ,1,2017-11-24 00:32:00,0,0,1,0,0,0,Male,N/A
taji.hamid,الخدمة عندكم 0 ماتبقاوش تكذبو على عباد الله راه عاقو بكم ,1,2017-11-25 16:15:00,0,0,0,0,0,0,Male,"Aïn Sebaa, Casablanca, Morocco"
takha.cavic,Rba3t lkadaba mdawrinha binatkom li ma désinstallach l application O ma7aydch j aime la page dyalhom ra ghir Machmout masla7tkom de plus ga3 les produits li ti bi3o zaydin 200 dhs ou plus 3la le marché  Black khrayyyyy day   ,1,2017-11-24 00:20:00,0,0,3,0,0,0,Male,"Casablanca, Morocco"
tamalasnechal,خطة للانتقام و استرجاع حق المغاربة كيما ربحو من ورانا هاد الليلة نخليوهوم يخسرو كل مغربي تضحك عليه يديرها 1  سينيالي الصفحة 2  حذف التطبيق من الهاتف ديالك 3  دخل غي من السيت و كوموندي غي الحاجات الكبار بحال  تلاجة فران ماكينة الصابون ولا تلفازة      و خليهم حتا يتعدبو يجيبوهها ليك للدار و قولهوم مبغيتهاش ,1,2017-11-25 00:20:00,0,0,10,0,0,0,Male,N/A
tareq.elmissaoui.1,Vous êtes de la merde  ARNAQUEURS ,1,2017-11-24 21:14:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
tarik.ouazzaz,des arnaqueurs  ils se foutent des geules des marocain  il faut poser une plainte contre cette page,1,2017-11-24 22:38:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
tarik.saad.585,Nulllllllllllllll bffffffffffff ,2,2017-11-24 14:28:00,0,0,0,0,0,0,Male,"Aïn Sebaa, Casablanca, Morocco"
tayeb.jeebbouj,S il y avait moyen de mettre 0 étoile j aurai pas hésité  Votre black friday en fait est juste un moyen de vendre vos articles à leur VRAI prix sur le marché vu que pendant toute l année vous vous tapez des benef énormes en augmentant les tarifs au max  Exemple   FIFA18 sur PS4  Dans le monde entier ce jeu coûte 69 99  pour la version que vous proposez  chez jumia il coûte 999Dh  plus de 90       Au même prix j ai acheté la version ICON   Le top du top des versions  Ca c est un petit exemple parmi des centaines  Franchement les gars  arrêtez la fume et la défonce et redescendez sur terre  les marocains c est ni des pions ni des cons  Votre concept est nul à chier   Moi je dis  qu on leur envoie tous le service de protection du consommateur  qu ils voient un peu comment on nous entube ,1,2017-11-13 13:58:00,0,0,15,0,0,0,Male,"Rabat, Morocco"
